Name,Category,US,RU
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Recon_Helmet01_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Recon_Helmet01_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Recon_Helmet01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Headgear_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/Headgear/MP_RU_Support_Helmet01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Assault_LowerBody_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Engi_LowerBody_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Recon_LowerBody_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/LowerBody/MP_RU_Support_LowerBody_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Assault_UpperBody_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Engi_UpperBody_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Recon_UpperBody_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody01_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/UpperBody/MP_RU_Support_UpperBody_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance01_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Assault_Appearance_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance01_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Specact,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Urban,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Veteran,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_Wood01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_XP2_Berkut,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_XP2_Digiflora,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_XP2_Kamysh,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Engi_Appearance_XP2_Partizan,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance01,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance01_XP4,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance_Desert02,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance_DrPepper,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance_ExpForce,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance_Green,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance_Jungle,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance_Navy,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance_Ninja,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance_Para,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance_Ranger,Unlocks,0,1
Persistence/Unlocks/Soldiers/Visual/MP/RU/MP_RU_Recon_Appearance_Specact,Unlocks,0,1
